what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344358742826
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1344358748512
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1344358750488
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1344358751681
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344358753503
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344358769602
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344358783693
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344358790503
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344358809352
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344358813316
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344358858045
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344358865149
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1344358922274
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1344358924321
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1344358928591
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344358929927
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344358930632
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344358932044
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344358950706
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1344359020856
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344359023325
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344359023963
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344359025313
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344359036774
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1344359079162
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344359103153
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344359123430
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1344359126273
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1344359126490
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1344359126674
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1344359126891
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1344359127108
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1344359127411
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1344359128277
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1344359128527
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1344359128711
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1344359128995
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1344359129428
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1344359135705
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344359137875
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344359138597
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344359140036
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344359150295
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1344359154367
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1344359156127
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1344359165720
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1344359166270
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1344359171830
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1344359172063
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1344359172247
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1344359172447
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1344359172713
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1344359173065
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1344359173482
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1344359173916
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1344359176888
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1344359177088
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1344359178306
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1344359178506
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1344359178673
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1344359178923
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1344359179441
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1344359183178
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344359184332
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344359194409
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344359199941
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344359200618
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344359202367
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344359218846
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1344359227475
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344359230813
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344359243142
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344359247609
started,bundle,org.eclipse.mylyn.context.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.context.ui",1344359247736
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1344359248103
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1344359248138
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1344359252798
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1344359256205
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1344359269332
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1344359270637
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1344359303332
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344359307234
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344359353327
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344359357076
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344359359836
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344359361989
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344359362028
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344359368529
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344359368529
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.close",1344359368564
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344450476621
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344454001352
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggleMarkOccurrences",1344454008724
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggleMarkOccurrences",1344454011181
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggleMarkOccurrences",1344454012384
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggleMarkOccurrences",1344454017343
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggleMarkOccurrences",1344454019895
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344454023231
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344454026179
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344454121784
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344454121829
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344454123980
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1344454320944
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1344454321151
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1344454321448
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1344454395678
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1344454412659
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1344454413068
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1344454415445
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1344454415705
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1344454415826
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1344454438587
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344454441573
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344454443289
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344454449173
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344454450528
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344454456081
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344454458859
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344454505391
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344454506935
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344454508322
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344454553035
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1344454558780
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1344454576800
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344454579379
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344454613034
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344454613290
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1344454616790
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344454624041
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344454665339
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344454666666
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1344454666728
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344454685487
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1344454689283
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344454693310
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1344454693373
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344454704471
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344454714878
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344454746248
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1344454757025
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1344454757207
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1344454757725
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1344454761781
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344454785084
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344454861617
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1344454863960
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1344454864245
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1344454870670
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1344454871924
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1344454872373
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1344454884090
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344454884824
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344454913873
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1344454918917
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1344454921634
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344454922590
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344454988942
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344454992494
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344454994446
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344455120412
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344455121697
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344455122954
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344455141015
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344455143796
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344455145266
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344455182141
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344455183599
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344455184875
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344455255465
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344455348686
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344455604660
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344455629115
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344455693844
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344455698311
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344455710667
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344456145846
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344456166553
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1344456169743
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344456316495
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344456324509
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344456327156
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344456327156
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.close",1344456327209
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344456327592
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344456327592
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.close",1344456327641
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344456327813
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344456327813
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.close",1344456327829
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1344456328009
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344456328009
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.close",1344456328039
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1344456328319
closed,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1344456328320
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.close",1344456328338
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344456328756
closed,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1344456328756
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.close",1344456328788
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344456329262
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344456329295
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344456329295
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.close",1344456329313
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344456329537
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344456329537
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.close",1344456329553
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344456438963
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1344456478229
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344460057217
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344460060615
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344460121015
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344460122936
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344460268557
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344460276926
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344460309608
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344460314873
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344460421422
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344460422267
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344460423699
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1344460426479
stopped,bundle,org.eclipse.m2e.discovery,1.0.200.20111228-1245,"org.eclipse.m2e.discovery",1344460426637
stopped,bundle,org.eclipse.m2e.refactoring,1.0.200.20111228-1245,"org.eclipse.m2e.refactoring",1344460426645
stopped,bundle,org.eclipse.m2e.editor,1.0.200.20111228-1245,"org.eclipse.m2e.editor",1344460426665
