what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344484202701
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344484212673
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344484212951
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344484212989
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344484214200
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344484214200
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.close",1344484214222
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344484214806
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344484215045
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344484217947
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344484220819
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344484223051
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344484224082
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1344484224119
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344484232262
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344484249736
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344484252466
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344484254637
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344484280273
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344484280459
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1344484291662
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344484300384
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344484303366
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1344484303394
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344484316918
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344484317519
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344484318607
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344484319868
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344484335068
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344484343276
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344484363189
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344484371820
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1344484401156
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344484405934
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344484408569
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344484412444
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344484480278
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344484483884
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344484500958
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1344484503130
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1344484503598
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1344484506375
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1344484506526
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1344484506663
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1344484506822
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1344484506974
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1344484507134
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1344484507446
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1344484507910
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1344484522419
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1344484527762
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344484567801
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344484571606
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1344484576403
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1344484576651
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1344484583100
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1344484584722
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1344484588234
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1344484588397
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1344484588521
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1344484588665
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1344484588849
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1344484589418
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1344484590874
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1344484617771
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344484618343
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344484628428
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344484629380
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344484630108
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1344484630121
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1344484644725
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344484649274
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344484654663
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344484666900
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1344484670887
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1344484676531
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344484680065
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344484680789
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344484683214
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344484723842
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344484725305
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344484726940
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344484729985
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344484731001
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1344484739682
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1344484748799
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1344484749231
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1344484749697
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1344484750594
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1344484751101
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344484753842
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344484765695
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1344484770511
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344484771001
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344484779655
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344484781899
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344484784888
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344484785180
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344484834593
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344484840043
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344484840259
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344484856085
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344484856368
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344484856407
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344484862249
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344484862249
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.close",1344484862263
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344484866698
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344484866876
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344484876259
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344484911764
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344484925867
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344484927828
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344484938208
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344484939951
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1344484953342
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1344484953545
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1344484954116
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344484959066
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344485311980
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344485313904
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344485314170
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1344485324881
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1344485325313
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1344485329991
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344485345615
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1344485371697
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1344485388837
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1344485389261
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344485392813
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344485394525
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1344485404942
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1344485413721
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344485419523
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1344485421306
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344485421666
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344485428461
